,company_name,vacancies,post_time,result,sentence,sentiment_value,p_year_month,成就感,學習成長,創新,薪資,福利,管理制度,工作氛圍,同事互動,主管風格,工作地點,公司規模,工作環境,產業前景,多元性,企業社會責任,企業永續目標,變化性,馬力,避震,外觀,操控,安全,堅固,配備,價錢,科技,品質,折舊,品牌,空間,保養,續航,尺寸,車種,驅動,變速箱,引擎,工學院,理學院,管理學院/商學院,社會學院,文學院,面試,學經歷,徵才,實習,工作,離職,新鮮人,畢業,證照,招募人員,正向,負向
10,裕隆集團_裕隆汽車製造股份有限公司,工程師,2023.02.28,報告很多，實用價值低。@@@@====@@@@====會議很多，有開等於沒開，開完一堆追蹤。@@@@====@@@@====對主要專精車輛事業不如中華汽車。@@@@====@@@@====老派管理思維。@@@@====@@@@====總經理罵人已達羞辱等級。@@@@====@@@@====老鳥很冷莫，也可能是流動性高到對新人提不起熱情。@@@@====@@@@====想學報告製作的可以來。@@@@====@@@@====抗壓、奴性強可來。@@@@====@@@@====不在意工作樂趣可來。@@@@====@@@@====不追求成就感可來。@@@@====@@@@====想比傳產還高年終者可來,老派管理思維。,0.0,2023-02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11,裕隆集團_裕隆汽車製造股份有限公司,工程師,2023.02.28,報告很多，實用價值低。@@@@====@@@@====會議很多，有開等於沒開，開完一堆追蹤。@@@@====@@@@====對主要專精車輛事業不如中華汽車。@@@@====@@@@====老派管理思維。@@@@====@@@@====總經理罵人已達羞辱等級。@@@@====@@@@====老鳥很冷莫，也可能是流動性高到對新人提不起熱情。@@@@====@@@@====想學報告製作的可以來。@@@@====@@@@====抗壓、奴性強可來。@@@@====@@@@====不在意工作樂趣可來。@@@@====@@@@====不追求成就感可來。@@@@====@@@@====想比傳產還高年終者可來,總經理罵人已達羞辱等級。,-0.6699999999999999,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.82
12,裕隆集團_裕隆汽車製造股份有限公司,工程師,2023.02.28,報告很多，實用價值低。@@@@====@@@@====會議很多，有開等於沒開，開完一堆追蹤。@@@@====@@@@====對主要專精車輛事業不如中華汽車。@@@@====@@@@====老派管理思維。@@@@====@@@@====總經理罵人已達羞辱等級。@@@@====@@@@====老鳥很冷莫，也可能是流動性高到對新人提不起熱情。@@@@====@@@@====想學報告製作的可以來。@@@@====@@@@====抗壓、奴性強可來。@@@@====@@@@====不在意工作樂趣可來。@@@@====@@@@====不追求成就感可來。@@@@====@@@@====想比傳產還高年終者可來,老鳥很冷莫，也可能是流動性高到對新人提不起熱情。,0.37,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.0
13,裕隆集團_裕隆汽車製造股份有限公司,工程師,2023.02.28,報告很多，實用價值低。@@@@====@@@@====會議很多，有開等於沒開，開完一堆追蹤。@@@@====@@@@====對主要專精車輛事業不如中華汽車。@@@@====@@@@====老派管理思維。@@@@====@@@@====總經理罵人已達羞辱等級。@@@@====@@@@====老鳥很冷莫，也可能是流動性高到對新人提不起熱情。@@@@====@@@@====想學報告製作的可以來。@@@@====@@@@====抗壓、奴性強可來。@@@@====@@@@====不在意工作樂趣可來。@@@@====@@@@====不追求成就感可來。@@@@====@@@@====想比傳產還高年終者可來,想學報告製作的可以來。,0.0,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
14,裕隆集團_裕隆汽車製造股份有限公司,工程師,2023.02.28,報告很多，實用價值低。@@@@====@@@@====會議很多，有開等於沒開，開完一堆追蹤。@@@@====@@@@====對主要專精車輛事業不如中華汽車。@@@@====@@@@====老派管理思維。@@@@====@@@@====總經理罵人已達羞辱等級。@@@@====@@@@====老鳥很冷莫，也可能是流動性高到對新人提不起熱情。@@@@====@@@@====想學報告製作的可以來。@@@@====@@@@====抗壓、奴性強可來。@@@@====@@@@====不在意工作樂趣可來。@@@@====@@@@====不追求成就感可來。@@@@====@@@@====想比傳產還高年終者可來,抗壓、奴性強可來。,-0.13,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.13
15,裕隆集團_裕隆汽車製造股份有限公司,工程師,2023.02.28,報告很多，實用價值低。@@@@====@@@@====會議很多，有開等於沒開，開完一堆追蹤。@@@@====@@@@====對主要專精車輛事業不如中華汽車。@@@@====@@@@====老派管理思維。@@@@====@@@@====總經理罵人已達羞辱等級。@@@@====@@@@====老鳥很冷莫，也可能是流動性高到對新人提不起熱情。@@@@====@@@@====想學報告製作的可以來。@@@@====@@@@====抗壓、奴性強可來。@@@@====@@@@====不在意工作樂趣可來。@@@@====@@@@====不追求成就感可來。@@@@====@@@@====想比傳產還高年終者可來,不在意工作樂趣可來。,0.63,2023-02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.65,-0.02
16,裕隆集團_裕隆汽車製造股份有限公司,工程師,2023.02.28,報告很多，實用價值低。@@@@====@@@@====會議很多，有開等於沒開，開完一堆追蹤。@@@@====@@@@====對主要專精車輛事業不如中華汽車。@@@@====@@@@====老派管理思維。@@@@====@@@@====總經理罵人已達羞辱等級。@@@@====@@@@====老鳥很冷莫，也可能是流動性高到對新人提不起熱情。@@@@====@@@@====想學報告製作的可以來。@@@@====@@@@====抗壓、奴性強可來。@@@@====@@@@====不在意工作樂趣可來。@@@@====@@@@====不追求成就感可來。@@@@====@@@@====想比傳產還高年終者可來,不追求成就感可來。,0.45,2023-02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.0
17,裕隆集團_裕隆汽車製造股份有限公司,工程師,2023.02.28,報告很多，實用價值低。@@@@====@@@@====會議很多，有開等於沒開，開完一堆追蹤。@@@@====@@@@====對主要專精車輛事業不如中華汽車。@@@@====@@@@====老派管理思維。@@@@====@@@@====總經理罵人已達羞辱等級。@@@@====@@@@====老鳥很冷莫，也可能是流動性高到對新人提不起熱情。@@@@====@@@@====想學報告製作的可以來。@@@@====@@@@====抗壓、奴性強可來。@@@@====@@@@====不在意工作樂趣可來。@@@@====@@@@====不追求成就感可來。@@@@====@@@@====想比傳產還高年終者可來,想比傳產還高年終者可來,0.31,2023-02,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.0
18,裕隆集團_裕隆汽車製造股份有限公司,品檢技術員,2022.11.23,組車零件進料檢出，關係企業供應商不好搞，常搬出集團的長官壓你，廠商送來零件沒有在出貨檢卻要你在公司內去做進料檢，然後檢驗零件還跟你玩充實度，檢驗多少零件花多少時間(算到秒連上廁所時間都沒給你)。@@@@====@@@@====傳產薪資待遇，科技業不人性管理，除了苗栗三義、銅鑼附近的人推薦，其他要三思，學車廠經驗OK不宜久待，廠房設備都20~30年，集團已經沒心投資未來可能會走向全面進口代理路線。@@@@====@@@@====,組車零件進料檢出，關係企業供應商不好搞，常搬出集團的長官壓你，廠商送來零件沒有在出貨檢卻要你在公司內去做進料檢，然後檢驗零件還跟你玩充實度，檢驗多少零件花多少時間(算到秒連上廁所時間都沒給你)。,-0.36,2022-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.51
19,裕隆集團_裕隆汽車製造股份有限公司,品檢技術員,2022.11.23,組車零件進料檢出，關係企業供應商不好搞，常搬出集團的長官壓你，廠商送來零件沒有在出貨檢卻要你在公司內去做進料檢，然後檢驗零件還跟你玩充實度，檢驗多少零件花多少時間(算到秒連上廁所時間都沒給你)。@@@@====@@@@====傳產薪資待遇，科技業不人性管理，除了苗栗三義、銅鑼附近的人推薦，其他要三思，學車廠經驗OK不宜久待，廠房設備都20~30年，集團已經沒心投資未來可能會走向全面進口代理路線。@@@@====@@@@====,傳產薪資待遇，科技業不人性管理，除了苗栗三義、銅鑼附近的人推薦，其他要三思，學車廠經驗OK不宜久待，廠房設備都20~30年，集團已經沒心投資未來可能會走向全面進口代理路線。,0.79,2022-11,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,-0.08
20,裕隆集團_裕隆日產汽車股份有限公司,商品企劃,2022.01.06,"主要工作內容。@@@@====@@@@====市場分析, 消費者分析, 競爭車款分析,獲利分析,銷售預估與年度產品提案等。@@@@====@@@@====這個部門的工作氛圍還算不錯, 但整體來說裕隆還算是比較傳統的公司, 要升職主要還是要看年資,當然會參考工作表現。@@@@====@@@@====福利條件在中部地區算是不錯的, 如果當年度銷售與獲利狀況不錯的話, 應該可以領得蠻開心的。@@@@====@@@@====工作時間, 因為這工作算有一定的專業度, 所以工作時間普遍比較長, 尤其一開始剛接觸的時候需要多花點心力學習, 等上手之後會比較好。@@@@====@@@@====對汽車產業有興趣的可以考慮。@@@@====@@@@====雖然工作蠻辛苦的,但可以累積汽車相關知識與技能",主要工作內容。,0.0,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
21,裕隆集團_裕隆日產汽車股份有限公司,商品企劃,2022.01.06,"主要工作內容。@@@@====@@@@====市場分析, 消費者分析, 競爭車款分析,獲利分析,銷售預估與年度產品提案等。@@@@====@@@@====這個部門的工作氛圍還算不錯, 但整體來說裕隆還算是比較傳統的公司, 要升職主要還是要看年資,當然會參考工作表現。@@@@====@@@@====福利條件在中部地區算是不錯的, 如果當年度銷售與獲利狀況不錯的話, 應該可以領得蠻開心的。@@@@====@@@@====工作時間, 因為這工作算有一定的專業度, 所以工作時間普遍比較長, 尤其一開始剛接觸的時候需要多花點心力學習, 等上手之後會比較好。@@@@====@@@@====對汽車產業有興趣的可以考慮。@@@@====@@@@====雖然工作蠻辛苦的,但可以累積汽車相關知識與技能","市場分析, 消費者分析, 競爭車款分析,獲利分析,銷售預估與年度產品提案等。",0.55,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.0
22,裕隆集團_裕隆日產汽車股份有限公司,商品企劃,2022.01.06,"主要工作內容。@@@@====@@@@====市場分析, 消費者分析, 競爭車款分析,獲利分析,銷售預估與年度產品提案等。@@@@====@@@@====這個部門的工作氛圍還算不錯, 但整體來說裕隆還算是比較傳統的公司, 要升職主要還是要看年資,當然會參考工作表現。@@@@====@@@@====福利條件在中部地區算是不錯的, 如果當年度銷售與獲利狀況不錯的話, 應該可以領得蠻開心的。@@@@====@@@@====工作時間, 因為這工作算有一定的專業度, 所以工作時間普遍比較長, 尤其一開始剛接觸的時候需要多花點心力學習, 等上手之後會比較好。@@@@====@@@@====對汽車產業有興趣的可以考慮。@@@@====@@@@====雖然工作蠻辛苦的,但可以累積汽車相關知識與技能","這個部門的工作氛圍還算不錯, 但整體來說裕隆還算是比較傳統的公司, 要升職主要還是要看年資,當然會參考工作表現。",1.61,2022-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.61,0.0
23,裕隆集團_裕隆日產汽車股份有限公司,商品企劃,2022.01.06,"主要工作內容。@@@@====@@@@====市場分析, 消費者分析, 競爭車款分析,獲利分析,銷售預估與年度產品提案等。@@@@====@@@@====這個部門的工作氛圍還算不錯, 但整體來說裕隆還算是比較傳統的公司, 要升職主要還是要看年資,當然會參考工作表現。@@@@====@@@@====福利條件在中部地區算是不錯的, 如果當年度銷售與獲利狀況不錯的話, 應該可以領得蠻開心的。@@@@====@@@@====工作時間, 因為這工作算有一定的專業度, 所以工作時間普遍比較長, 尤其一開始剛接觸的時候需要多花點心力學習, 等上手之後會比較好。@@@@====@@@@====對汽車產業有興趣的可以考慮。@@@@====@@@@====雖然工作蠻辛苦的,但可以累積汽車相關知識與技能","福利條件在中部地區算是不錯的, 如果當年度銷售與獲利狀況不錯的話, 應該可以領得蠻開心的。",3.01,2022-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01,0.0
24,裕隆集團_裕隆日產汽車股份有限公司,商品企劃,2022.01.06,"主要工作內容。@@@@====@@@@====市場分析, 消費者分析, 競爭車款分析,獲利分析,銷售預估與年度產品提案等。@@@@====@@@@====這個部門的工作氛圍還算不錯, 但整體來說裕隆還算是比較傳統的公司, 要升職主要還是要看年資,當然會參考工作表現。@@@@====@@@@====福利條件在中部地區算是不錯的, 如果當年度銷售與獲利狀況不錯的話, 應該可以領得蠻開心的。@@@@====@@@@====工作時間, 因為這工作算有一定的專業度, 所以工作時間普遍比較長, 尤其一開始剛接觸的時候需要多花點心力學習, 等上手之後會比較好。@@@@====@@@@====對汽車產業有興趣的可以考慮。@@@@====@@@@====雖然工作蠻辛苦的,但可以累積汽車相關知識與技能","工作時間, 因為這工作算有一定的專業度, 所以工作時間普遍比較長, 尤其一開始剛接觸的時候需要多花點心力學習, 等上手之後會比較好。",0.98,2022-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.98,0.0
25,裕隆集團_裕隆日產汽車股份有限公司,商品企劃,2022.01.06,"主要工作內容。@@@@====@@@@====市場分析, 消費者分析, 競爭車款分析,獲利分析,銷售預估與年度產品提案等。@@@@====@@@@====這個部門的工作氛圍還算不錯, 但整體來說裕隆還算是比較傳統的公司, 要升職主要還是要看年資,當然會參考工作表現。@@@@====@@@@====福利條件在中部地區算是不錯的, 如果當年度銷售與獲利狀況不錯的話, 應該可以領得蠻開心的。@@@@====@@@@====工作時間, 因為這工作算有一定的專業度, 所以工作時間普遍比較長, 尤其一開始剛接觸的時候需要多花點心力學習, 等上手之後會比較好。@@@@====@@@@====對汽車產業有興趣的可以考慮。@@@@====@@@@====雖然工作蠻辛苦的,但可以累積汽車相關知識與技能",對汽車產業有興趣的可以考慮。,0.76,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.0
26,裕隆集團_裕隆日產汽車股份有限公司,商品企劃,2022.01.06,"主要工作內容。@@@@====@@@@====市場分析, 消費者分析, 競爭車款分析,獲利分析,銷售預估與年度產品提案等。@@@@====@@@@====這個部門的工作氛圍還算不錯, 但整體來說裕隆還算是比較傳統的公司, 要升職主要還是要看年資,當然會參考工作表現。@@@@====@@@@====福利條件在中部地區算是不錯的, 如果當年度銷售與獲利狀況不錯的話, 應該可以領得蠻開心的。@@@@====@@@@====工作時間, 因為這工作算有一定的專業度, 所以工作時間普遍比較長, 尤其一開始剛接觸的時候需要多花點心力學習, 等上手之後會比較好。@@@@====@@@@====對汽車產業有興趣的可以考慮。@@@@====@@@@====雖然工作蠻辛苦的,但可以累積汽車相關知識與技能","雖然工作蠻辛苦的,但可以累積汽車相關知識與技能",0.54,2022-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.54,0.0
27,中華汽車工業股份有限公司,開發工程師,2023.05.22,開發的工作內容包山包海。@@@@====@@@@====時常需要出差廠商確認。@@@@====@@@@====主要是負責盯試裝期零件的生產狀況。@@@@====@@@@====從初期和設計檢討可行性。@@@@====@@@@====到後面的模具議價 品質確認。@@@@====@@@@====在裝車有問題的時候都是找開發處理。@@@@====@@@@====所以要面對來自各方的需求。@@@@====@@@@====壓力不小 非常需要搜秀能力。@@@@====@@@@====中華以傳產來說 薪水真的算不錯。@@@@====@@@@====有不錯學校的碩班學歷的話。@@@@====@@@@====應該工作3-5年可以破百(2023的狀況)。@@@@====@@@@====當然比不上科技業。@@@@====@@@@====但是相對的工作步調慢很多。@@@@====@@@@====開發的工作只要能耐得住廠商不太友善。@@@@====@@@@====其實就還不錯吧？,開發的工作內容包山包海。,0.13,2023-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.13,0.0
